:START_ID,:END_ID,:TYPE,source_file,evidence,category
大熊猫“福伴”,奥地利美泉宫动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2016年8月7日大熊猫龙凤胎“福凤”“福伴”出生于奥地利美泉宫动物园,熊猫知识
大熊猫“福凤”,2018年12月4日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,大熊猫“福凤”和“福伴”于2018年12月4日回到中国大熊猫保护研究中心,熊猫知识
大熊猫“福伴”,2018年12月4日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,大熊猫“福凤”和“福伴”于2018年12月4日回到中国大熊猫保护研究中心,熊猫知识
大熊猫“白云”,1996年9月10日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,1996年9月10日雌性大熊猫“白云”和雄性大熊猫“石石”(2003年回国)一起前往美国圣地亚哥动物园生活,熊猫知识
大熊猫“白云”,美国圣地亚哥动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,1996年9月10日雌性大熊猫“白云”和雄性大熊猫“石石”(2003年回国)一起前往美国圣地亚哥动物园生活,熊猫知识
大熊猫“华美”,1999年8月21日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,1999年8月21日，大熊猫“白云”生下和大熊猫“石石”的女儿大熊猫“华美”,熊猫知识
大熊猫“华美”,2004年2月13日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,大熊猫“华美”于2004年2月13日回到中国大熊猫保护研究中心。,熊猫知识
大熊猫“美生”,2003年8月19日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2003年8月19日，大熊猫“美生”出生在美国圣地亚哥动物园，于2007年11月7日回到中国大熊猫保护研究中心。,熊猫知识
大熊猫“美生”,美国圣地亚哥动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2003年8月19日，大熊猫“美生”出生在美国圣地亚哥动物园，于2007年11月7日回到中国大熊猫保护研究中心。,熊猫知识
大熊猫“美生”,2007年11月7日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2003年8月19日，大熊猫“美生”出生在美国圣地亚哥动物园，于2007年11月7日回到中国大熊猫保护研究中心。,熊猫知识
大熊猫“苏琳”,2005年8月2日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,"2005年8月2日，大熊猫“苏琳”出生于美国圣地亚哥动物园,于2010年9月26日回到中国大熊猫保护研究中心。",熊猫知识
大熊猫“苏琳”,美国圣地亚哥动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,"2005年8月2日，大熊猫“苏琳”出生于美国圣地亚哥动物园,于2010年9月26日回到中国大熊猫保护研究中心。",熊猫知识
大熊猫“苏琳”,2010年9月26日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,"2005年8月2日，大熊猫“苏琳”出生于美国圣地亚哥动物园,于2010年9月26日回到中国大熊猫保护研究中心。",熊猫知识
大熊猫“珍珍”,2007年8月3日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,"2007年8月3日，大熊猫“珍珍”出生于美国圣地亚哥动物园,于2010年9月26日回到中国大熊猫保护研究中心。",熊猫知识
大熊猫“珍珍”,美国圣地亚哥动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,"2007年8月3日，大熊猫“珍珍”出生于美国圣地亚哥动物园,于2010年9月26日回到中国大熊猫保护研究中心。",熊猫知识
大熊猫“珍珍”,2010年9月26日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,"2007年8月3日，大熊猫“珍珍”出生于美国圣地亚哥动物园,于2010年9月26日回到中国大熊猫保护研究中心。",熊猫知识
大熊猫“云子”,2009年8月5日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,"2009年8月5日，大熊猫“云子”出生于美国圣地亚哥动物园,于2014年1月11日回到中国大熊猫保护研究中心。",熊猫知识
大熊猫“云子”,美国圣地亚哥动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,"2009年8月5日，大熊猫“云子”出生于美国圣地亚哥动物园,于2014年1月11日回到中国大熊猫保护研究中心。",熊猫知识
大熊猫“云子”,2014年1月11日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,"2009年8月5日，大熊猫“云子”出生于美国圣地亚哥动物园,于2014年1月11日回到中国大熊猫保护研究中心。",熊猫知识
大熊猫“小礼物”,2012年7月29日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2012年7月29日，大熊猫“小礼物”出生于美国圣地亚哥动物园，2019年5月16日27岁的“白云”和6岁的“小礼物”回到四川“老家”。,熊猫知识
大熊猫“小礼物”,美国圣地亚哥动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2012年7月29日，大熊猫“小礼物”出生于美国圣地亚哥动物园，2019年5月16日27岁的“白云”和6岁的“小礼物”回到四川“老家”。,熊猫知识
大熊猫“小礼物”,2019年5月16日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2012年7月29日，大熊猫“小礼物”出生于美国圣地亚哥动物园，2019年5月16日27岁的“白云”和6岁的“小礼物”回到四川“老家”。,熊猫知识
大熊猫“小礼物”,四川,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2012年7月29日，大熊猫“小礼物”出生于美国圣地亚哥动物园，2019年5月16日27岁的“白云”和6岁的“小礼物”回到四川“老家”。,熊猫知识
大熊猫“添添”,2001年1月10日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2001年1月10日来自中国大熊猫保护研究中心的熊猫夫妇“添添”“美香”前往美国华盛顿国家动物园，开展科研合作。,熊猫知识
大熊猫“美香”,2001年1月10日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2001年1月10日来自中国大熊猫保护研究中心的熊猫夫妇“添添”“美香”前往美国华盛顿国家动物园，开展科研合作。,熊猫知识
大熊猫“添添”,美国华盛顿国家动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2001年1月10日来自中国大熊猫保护研究中心的熊猫夫妇“添添”“美香”前往美国华盛顿国家动物园，开展科研合作。,熊猫知识
大熊猫“美香”,美国华盛顿国家动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2001年1月10日来自中国大熊猫保护研究中心的熊猫夫妇“添添”“美香”前往美国华盛顿国家动物园，开展科研合作。,熊猫知识
大熊猫“泰山”,2005年7月9日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2005年7月9日，大熊猫“泰山”出生于美国华盛顿国家动物园，于2010年2月5日回到中国大熊猫保护研究中心。,熊猫知识
大熊猫“泰山”,美国华盛顿国家动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2005年7月9日，大熊猫“泰山”出生于美国华盛顿国家动物园，于2010年2月5日回到中国大熊猫保护研究中心。,熊猫知识
大熊猫“泰山”,2010年2月5日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2005年7月9日，大熊猫“泰山”出生于美国华盛顿国家动物园，于2010年2月5日回到中国大熊猫保护研究中心。,熊猫知识
大熊猫“宝宝”,2013年8月23日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2013年8月23日，大熊猫“宝宝”出生于美国华盛顿国家动物园，于2017年2月22日回到中国大熊猫保护研究中心。,熊猫知识
大熊猫“宝宝”,美国华盛顿国家动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2013年8月23日，大熊猫“宝宝”出生于美国华盛顿国家动物园，于2017年2月22日回到中国大熊猫保护研究中心。,熊猫知识
大熊猫“宝宝”,2017年2月22日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2013年8月23日，大熊猫“宝宝”出生于美国华盛顿国家动物园，于2017年2月22日回到中国大熊猫保护研究中心。,熊猫知识
大熊猫“贝贝”,2015年8月22日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2015年8月22日，大熊猫“贝贝”出生于美国华盛顿国家动物园，于2019年11月21日回到中欧大熊猫保护研究中心。,熊猫知识
大熊猫“贝贝”,美国华盛顿国家动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2015年8月22日，大熊猫“贝贝”出生于美国华盛顿国家动物园，于2019年11月21日回到中欧大熊猫保护研究中心。,熊猫知识
大熊猫“贝贝”,2019年11月21日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2015年8月22日，大熊猫“贝贝”出生于美国华盛顿国家动物园，于2019年11月21日回到中欧大熊猫保护研究中心。,熊猫知识
大熊猫“小奇迹”,2020年8月21日,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2020年8月21日，大熊猫“小奇迹”出生于美国华盛顿国家动物园。,熊猫知识
大熊猫“小奇迹”,美国华盛顿国家动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109071259]大熊猫奇妙课堂海归大熊猫.md,2020年8月21日，大熊猫“小奇迹”出生于美国华盛顿国家动物园。,熊猫知识
大熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,据汉代文学大师司马相如在《上林赋》中记载：“其兽则庸旄貘嫠。”,熊猫知识
大熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,"清代诗人王士祯所著《香祖笔记》,记述在四川范山模水中,峨眉(峨眉县)、瓦屋山(洪雅县)及雅州(雅安市)产貔貅。",熊猫知识
大熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,与那时在产区的俗名“白熊”并存。,熊猫知识
A·戴维神父,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,"1869年，法国传教士A·戴维神父在四川宝兴发现了大熊猫,把它定名为黑白熊。",熊猫知识
大熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1939年中国第一次在重庆北碚平民公园展出饲养大熊猫，展出的名字标牌上分别用中、英文字书写“猫熊”，由于当时中文的读写习惯是从右往左，因此游人都将“猫熊”读成了“熊猫”。,熊猫知识
大熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1939年中国第一次在重庆北碚平民公园展出饲养大熊猫，展出的名字标牌上分别用中、英文字书写“猫熊”，由于当时中文的读写习惯是从右往左，因此游人都将“猫熊”读成了“熊猫”。,熊猫知识
小熊猫,大熊猫,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1825年，法国著名动物学家G·居维叶的儿子F·G·居维叶在喜马拉雅山发现了小熊猫，第一次出现了熊猫( Panda )这个动物学的名称,熊猫知识
大熊猫,上林苑,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,秦代有一个叫上林苑的宫苑，苑中就有大熊猫的饲养记载。,熊猫知识
西奥多·罗斯福和克米特·罗斯福,四川冕宁冶勒,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,"1929年，美国罗斯福总统的两个儿子,西奥多.罗斯福和克米特.罗斯福在四川冕宁冶勒同时开枪猎杀了1只成年雌体大熊猫",熊猫知识
萨基和谢尔登,四川汶川,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,"1934年，美国萨基和谢尔登到四川汶川,同时开枪猎杀了1只成年雌体大熊猫",熊猫知识
潘弟和潘达,纽约布朗克斯动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1941年，蒋介石夫人宋美龄以她个人名义送给美国人民一对熊猫(潘弟、潘达)以感谢他们对中国抗日战争的援助，定居于纽约布朗克斯动物园。,熊猫知识
平平和碛碛,莫斯科国家动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1957年，前苏联最高苏维埃主席团主席伏罗希洛夫访华，我国政府首次以国礼赠送“平平,熊猫知识
玲玲和兴兴,美国,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,"1972年，美国总统尼克松访华,我国以国礼赠送给美国人民一对熊猫“玲玲",熊猫知识
我国第一次野外大熊猫调查活动,胡锦矗,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1974年，由四川南充师范学院生物系(今四川西华师范大学生命科学学院)胡锦矗教授牵头，组建了一支约30人的大熊猫野外调查研究队伍一四川省珍稀动物资源调查队，开始了我国第一次野外大熊猫调查活动,熊猫知识
野生大熊猫,2400多只,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1974~1977年，四川、陕西、甘肃三省开始对大熊猫等珍贵动物进行第一次调查。结果查明有大熊猫2400多只。,熊猫知识
野生大熊猫,1100只,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,"1985~1988年，在四川、陕西和甘肃三省开展了全国第二次大熊猫调查,经统计全国野生大熊猫共有1100只。",熊猫知识
野生大熊猫,1596只,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,"1999~2003年，全国第三次大熊猫调查,结果显示我国野生大熊猫有1596只。",熊猫知识
野生大熊猫,1864只,2013,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,2015年2月28日，国家林草局举行新闻发布会，公布全国第四次大熊猫调查结果。调查结果显示，截至2013年年底，全国野生大熊猫种群数量达1864只，圈养大熊猫种群数量达到375只。,熊猫知识
圈养大熊猫,375只,2013,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,2015年2月28日，国家林草局举行新闻发布会，公布全国第四次大熊猫调查结果。调查结果显示，截至2013年年底，全国野生大熊猫种群数量达1864只，圈养大熊猫种群数量达到375只。,熊猫知识
野生大熊猫,1860只,2020,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,根据最新数据显示，截止2020年年底，全国野生大熊猫种群数量达1860只，圈养大熊猫种群数量已超过600只。,熊猫知识
圈养大熊猫,超过600只,2020,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,根据最新数据显示，截止2020年年底，全国野生大熊猫种群数量达1860只，圈养大熊猫种群数量已超过600只。,熊猫知识
大熊猫,卧龙,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1963年开始建立了卧龙、王朗、白河和喇叭河等大熊猫保护区。,熊猫知识
大熊猫,王朗,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1963年开始建立了卧龙、王朗、白河和喇叭河等大熊猫保护区。,熊猫知识
大熊猫,白河,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1963年开始建立了卧龙、王朗、白河和喇叭河等大熊猫保护区。,熊猫知识
大熊猫,喇叭河,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1963年开始建立了卧龙、王朗、白河和喇叭河等大熊猫保护区。,熊猫知识
五一棚大熊猫生态观察站,卧龙保护区,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,"1978年，原南充师范学院(现西华师范大学)在卧龙保护区建立了""五一棚大熊猫生态观察站""",熊猫知识
白熊坪大熊猫生态观察站,青川唐家河自然保护区,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,"1983年，在青川唐家河自然保护区,成立了白熊坪大熊猫生态观察站",熊猫知识
马边大风顶大熊猫生态观察站,凉山,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1987年，四川师范学院(现西华师范大学)在凉山建立了马边大风顶大熊猫生态观察站。,熊猫知识
相岭冶勒大熊猫生态观察站,相岭山系冕宁县冶勒自然保护区,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1993年，四川师范学院(现西华师范大学)在相岭山系冕宁县冶勒自然保护区建立了相岭冶勒大熊猫生态观察站。,熊猫知识
大熊猫国家公园试点区,四川、陕西和甘肃三省,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,大熊猫国家公园试点区规划范围跨四川、陕西和甘肃三省，总面积为27134平方公里，涉及3个省12个市(州)30个县(市、区)，整合各类自然保护地80余个。,熊猫知识
大熊猫国家公园试点区,27134平方公里,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,大熊猫国家公园试点区规划范围跨四川、陕西和甘肃三省，总面积为27134平方公里,熊猫知识
全国,1985年4月,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1985年4月，在全国对散存于个人和单位的大熊猫皮张进行了全面的清理。,熊猫知识
大熊猫皮张犯罪,1987年7月14日,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,1987年7月14日，要求“依法严惩猎杀、倒卖、走私大熊猫皮张的犯罪分子”,熊猫知识
中国保护大熊猫及其栖息地工程,1992年,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,"1992年启动了""中国保护大熊猫及其栖息地工程""。",熊猫知识
大熊猫,中国保护大熊猫研究中心,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,"2004年，国家林草局召开会议确定,坚持以就地保护为主,易地保护为辅。会议确定中国保护大熊猫研究中心、成都大熊猫繁殖研究基地、北京动物园和陕西珍稀动物抢救饲养中心等4个为大熊猫人工繁殖基地。",熊猫知识
大熊猫,成都大熊猫繁殖研究基地,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,"2004年，国家林草局召开会议确定,坚持以就地保护为主,易地保护为辅。会议确定中国保护大熊猫研究中心、成都大熊猫繁殖研究基地、北京动物园和陕西珍稀动物抢救饲养中心等4个为大熊猫人工繁殖基地。",熊猫知识
大熊猫,北京动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,"2004年，国家林草局召开会议确定,坚持以就地保护为主,易地保护为辅。会议确定中国保护大熊猫研究中心、成都大熊猫繁殖研究基地、北京动物园和陕西珍稀动物抢救饲养中心等4个为大熊猫人工繁殖基地。",熊猫知识
大熊猫,陕西珍稀动物抢救饲养中心,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,"2004年，国家林草局召开会议确定,坚持以就地保护为主,易地保护为辅。会议确定中国保护大熊猫研究中心、成都大熊猫繁殖研究基地、北京动物园和陕西珍稀动物抢救饲养中心等4个为大熊猫人工繁殖基地。",熊猫知识
大熊猫国家公园,2017年1月,RELATED_TO,D:\panda\docs\熊猫知识\[202109091900]大熊猫奇妙课堂大熊猫记事.md,2017年1月，大熊猫国家公园体制试点正式启动。,熊猫知识
野生大熊猫,成熟原始森林,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,大熊猫就是一个典型的伞护种，野生大熊猫偏好栖居在没有人为干扰的成熟原始森林,熊猫知识
动物种群,1000只(头)左右,IUCN,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,世界自然保护联盟(IUCN)主张，当一个动物种群在整个自然环境中的总数量下降到1000只(头)左右时，就有必要将一部分珍稀动物转移到适宜、安全、有保障的人工环境中。,熊猫知识
全国圈养大熊猫,239只,2007,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,截至2007年底，全国圈养大熊猫数量达到239只，其中人工条件下繁育的个体超过70%,熊猫知识
全国圈养大熊猫,70%,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,截至2007年底，全国圈养大熊猫数量达到239只，其中人工条件下繁育的个体超过70%,熊猫知识
第一批大熊猫自然保护区,900平方千米,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,我国自1963开始建立以保护大熊猫为主的自然保护区，第一批有卧龙自然保护区、王朗自然保护区、喇叭河自然保护区、白水河自然保护区，覆盖面积约900平方千米。,熊猫知识
我国,13个,1989,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,截至1989年底，我国在四川省、陕西省和甘肃省共建立了13个以保护大熊猫及其栖息地为主的自然保护区。,熊猫知识
大熊猫,建立保护区,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,大熊猫的就地保护是指原地就需要保护的物种和将整个生态系统完整地保护起来，比如建立保护区的方式。,熊猫知识
大熊猫,栖息地遭到严重破坏,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,大熊猫的迁地保护是就地保护的重要补充。因为大熊猫的栖息地遭到严重破坏，其种群生存受到威胁，在野外很难维持种群可持续发展的情况下，把需要保护的大熊猫转移到另外一个地方或环境中，这种措施就叫做大熊猫的移地保护。,熊猫知识
大熊猫,动物园,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,大熊猫的迁地保护是就地保护的重要补充。……这里所说的“移地”，往往是人工环境，如动物园、实验场或驯化养殖场。,熊猫知识
大熊猫,实验场,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,大熊猫的迁地保护是就地保护的重要补充。……这里所说的“移地”，往往是人工环境，如动物园、实验场或驯化养殖场。,熊猫知识
大熊猫,驯化养殖场,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,大熊猫的迁地保护是就地保护的重要补充。……这里所说的“移地”，往往是人工环境，如动物园、实验场或驯化养殖场。,熊猫知识
五一棚观察站,四川省卧龙国家级自然保护区,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,“五一棚”观察站位于四川省卧龙国家级自然保护区的一个山坡上，这是世界上第一个大熊猫野外生态观察站。,熊猫知识
五一棚观察站,世界上第一个大熊猫野外生态观察站,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,“五一棚”观察站位于四川省卧龙国家级自然保护区的一个山坡上，这是世界上第一个大熊猫野外生态观察站。,熊猫知识
我国人工圈养大熊猫,发情难,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,我国人工圈养大熊猫在繁殖方面一直面临着 “发情难、配种受孕难、育幼成活难” 三大难题。,熊猫知识
我国人工圈养大熊猫,配种受孕难,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,我国人工圈养大熊猫在繁殖方面一直面临着 “发情难、配种受孕难、育幼成活难” 三大难题。,熊猫知识
我国人工圈养大熊猫,育幼成活难,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,我国人工圈养大熊猫在繁殖方面一直面临着 “发情难、配种受孕难、育幼成活难” 三大难题。,熊猫知识
四川卧龙中国大熊猫保护研究中心等单位,20世纪90年代中后期,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,经以四川卧龙“中国大熊保护猫研究中心”为首的多家单位科研人员共同努力，20世纪90年代中后期攻克圈养大熊猫繁育的“三难”,熊猫知识
我国圈养大熊猫种群,1999年,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,从1999年以来，我国圈养大熊猫种群发展步入高速发展时期。,熊猫知识
我国圈养大熊猫种群,向野外补充大熊猫个体,RELATED_TO,D:\panda\docs\熊猫知识\[202109111000]大熊猫奇妙课堂大熊猫的保护.md,彻底结束了依靠野外大熊猫个体维持圈养种群的局面，基本步入自我维持初级阶段，并具备了向野外补充大熊猫个体的能力。,熊猫知识
大熊猫国家公园,"东经102°11'10""-108°30'52""",RELATED_TO,D:\panda\docs\熊猫知识\[202109141907]大熊猫奇妙课堂大熊猫国家公园.md,"地理坐标为东经102°11'10""-108°30'52""，北纬28°51'03""-34°10'07""",熊猫知识
大熊猫国家公园,"北纬28°51'03""-34°10'07""",RELATED_TO,D:\panda\docs\熊猫知识\[202109141907]大熊猫奇妙课堂大熊猫国家公园.md,"地理坐标为东经102°11'10""-108°30'52""，北纬28°51'03""-34°10'07""",熊猫知识
大熊猫国家公园,27134平方千米,RELATED_TO,D:\panda\docs\熊猫知识\[202109141907]大熊猫奇妙课堂大熊猫国家公园.md,总面积为27134平方千米,熊猫知识
大熊猫国家公园,1500-3000米,RELATED_TO,D:\panda\docs\熊猫知识\[202109141907]大熊猫奇妙课堂大熊猫国家公园.md,大部分山体海拔在1500-3000米之间，最高海拔5588米，最低海拔595米,熊猫知识
大熊猫国家公园,5588米,RELATED_TO,D:\panda\docs\熊猫知识\[202109141907]大熊猫奇妙课堂大熊猫国家公园.md,大部分山体海拔在1500-3000米之间，最高海拔5588米，最低海拔595米,熊猫知识
大熊猫国家公园,595米,RELATED_TO,D:\panda\docs\熊猫知识\[202109141907]大熊猫奇妙课堂大熊猫国家公园.md,大部分山体海拔在1500-3000米之间，最高海拔5588米，最低海拔595米,熊猫知识
大熊猫国家公园,中纬度地区,RELATED_TO,D:\panda\docs\熊猫知识\[202109141907]大熊猫奇妙课堂大熊猫国家公园.md,位于中纬度地区，受东亚季风环流影响明显，处在大陆性北亚热带向暖温带过渡的季风气候区内,熊猫知识
